Points_0,Points_1,Points_2,Temperature
0.00915121,0.0459108,0.0055935,34.0768
0.0107013,0.0458641,0.00397825,33.8073
0.00729385,0.0264776,0.0106871,36.5711
0.00576452,0.0263638,0.00900826,36.3714
0.011259,0.0268964,0.0163383,38.277
0.00784781,0.0459214,0.0093245,34.673
0.00493599,0.0423158,0.00964717,35.5951
0.00724068,0.0420868,0.00852553,34.974
0.0220496,0.0464992,0.00978999,34.3255
0.0235829,0.045843,0.00992163,34.6536
0.0222763,0.0462236,0.00836435,34.2285
0.00905239,0.00391873,0.00539197,34.2295
0.00569181,0.00495796,0.00276773,34.7606
0.0024152,0.00485591,0.00299365,35.0446
0.00455728,0.00250043,0.00270709,34.8358
0.00681786,0.00631217,0.011293,35.6572
0.0186399,0.00483088,0.00291101,33.7943
0.0179247,0.00365152,0.00369646,33.6258
0.0122368,0.00349096,0.00152637,33.8276
0.0117426,0.00816962,0.0166357,36.9438
0.0161329,0.0459379,0.00278231,33.4218
0.0158821,0.0473923,0.00305526,33.3652
0.0176254,0.0464367,0.00307206,33.4946
0.0186887,0.0395447,0.00219648,33.7994
0.0168982,0.0390707,0.00242192,33.6619
0.0159781,0.03707,0.00187142,33.6993
0.0147511,0.0465193,0.00303865,33.3875
0.0151887,0.0460401,0.00159071,33.5154
0.01358,0.0451604,0.00326617,33.4599
0.0133775,0.0448697,0.00151166,33.6204
0.0215599,0.0132791,0.0141881,37.0208
0.0235249,0.0136629,0.00945765,35.5799
0.0234094,0.0137414,0.00695625,35.0402
0.0224322,0.0111607,0.00688914,34.7266
0.00850575,0.0238714,0.0136976,37.644
0.00594024,0.0244043,0.00927355,36.4469
0.0209073,0.0184385,0.0144887,37.2839
0.0245573,0.0202862,0.0122496,36.9076
0.0244876,0.0174007,0.00908433,35.8076
0.0224134,0.0179534,0.00898989,35.3706
0.0235621,0.0204456,0.00972404,35.8642
0.022915,0.0191732,0.00644736,35.0103
0.008168,0.0180262,0.0131982,37.3908
0.00545613,0.016044,0.00916858,36.2603
0.0238533,0.00851938,0.00759324,34.9636
0.0171291,0.00457765,0.00343162,33.5782
0.00236109,0.00390503,0.0177939,36.9779
0.00330556,0.0279713,0.0125417,38.1387
0.00574472,0.0283448,0.0110248,37.0506
0.00641252,0.0281237,0.00912859,36.2463
0.00805795,0.0285174,0.0049448,35.0231
0.0109343,0.0279036,0.00301809,34.3472
0.00599931,0.0115261,0.0108866,36.3107
0.00392286,0.0113255,0.0115832,36.859
0.00739265,0.0115841,0.00904305,35.477
0.0271533,0.0084403,0.00410109,34.9642
0.0244768,0.00574774,0.00218889,34.5543
0.00781939,0.00400587,0.00878021,34.7659
0.00381575,0.0044149,0.0113675,35.9211
0.00779909,0.00403829,0.0105463,35.062
0.00842432,0.0359207,0.0137113,37.1082
0.00601372,0.0351751,0.0111416,36.6044
0.00284748,0.0351159,0.0115201,37.2012
0.00721489,0.0344666,0.00913794,35.7228
0.0237649,0.0450695,0.008278,34.5207
0.0212184,0.0298787,0.0142702,36.9825
0.0247567,0.030478,0.00943175,35.8106
0.0237823,0.0322901,0.00829014,35.2989
0.0228484,0.0312608,0.00609103,34.8195
0.0211392,0.0267258,0.0143847,37.1079
0.0223529,0.0265141,0.00911018,35.3681
0.0227291,0.0247121,0.00889604,35.4301
0.0219819,0.0265249,0.00684488,34.8473
0.0209716,0.0325589,0.0144649,36.9202
0.027054,0.0325286,0.0114491,36.5588
0.0260188,0.033178,0.0089329,35.7241
0.0208436,0.0112879,0.0145842,36.852
0.0175544,0.0437904,0.00336539,33.4865
0.015784,0.0444324,0.00289391,33.4297
0.00855822,0.0333637,0.0135996,37.278
0.0225106,0.0439292,0.00996491,34.5868
0.0240075,0.0242415,0.0105949,36.1954
0.00815516,0.00442341,0.0125796,35.4548
0.008944,0.0407934,0.013611,36.1488
0.00746523,0.0441485,0.0100555,35.0078
0.0123948,0.0450263,0.00325791,33.6013
0.0214091,0.00543454,0.0138226,35.5869
0.0240903,0.0160969,0.00748085,35.3525
0.0228949,0.0158946,0.00556859,34.8773
0.0220843,0.0149773,0.00759842,34.9017
0.0207008,0.0156416,0.00380134,34.3443
0.00721019,0.0299288,0.00942778,36.0508
0.0064197,0.0327091,0.007614,35.6399
0.00620622,0.0328572,0.00550762,35.3191
0.00871024,0.0325735,0.00550475,34.7648
0.0100217,0.0329604,0.00306247,34.4018
0.00315101,0.017516,0.0107579,37.2366
0.00325842,0.0177471,0.00806685,36.3927
0.00653762,0.0180217,0.00738804,35.705
0.00651707,0.0178442,0.00511721,35.3239
0.00858492,0.0174045,0.00618698,34.9251
0.00567195,0.0216931,0.00926753,36.4937
0.00269134,0.0221403,0.0080841,36.5856
0.00513455,0.0215278,0.00723108,36.0379
0.0053003,0.0217469,0.00486045,35.5771
0.00829344,0.021919,0.00605792,35.0967
0.0104797,0.0221122,0.00276785,34.4527
0.00351329,0.0145062,0.00898101,36.4074
0.00687869,0.0137888,0.00523447,35.1018
0.00944584,0.0144656,0.00479417,34.5264
0.0107595,0.0137408,0.00307818,34.2491
0.00912252,0.0420548,0.0135322,35.8351
0.00775457,0.0423849,0.0135192,36.0394
0.00796483,0.0408395,0.0123697,35.9027
0.0218805,0.0218899,0.0132173,36.8112
0.0274714,0.0208993,0.00595607,35.5629
0.0251734,0.0192351,0.00928242,35.9952
0.0251331,0.0225182,0.00689127,35.4938
0.0230262,0.0213138,0.00642817,35.0458
0.022479,0.023727,0.0068013,34.988
0.00473058,0.0364656,0.00961282,36.1949
0.00714988,0.0370992,0.00766749,35.2317
0.00863052,0.0371733,0.00557566,34.5975
0.0102905,0.0178202,0.00200309,34.4496
0.00349423,0.0269786,0.00982918,37.0249
0.00588655,0.0259912,0.00698807,35.8465
0.00834373,0.026261,0.00417268,34.9122
0.0280236,0.0351074,0.0114577,36.4071
0.0266821,0.0350493,0.00970652,35.8453
0.0271986,0.0348561,0.00684161,35.3409
0.024158,0.0344775,0.007482,35.1092
0.0219343,0.0349227,0.00599705,34.4896
0.0233054,0.0329703,0.00639587,34.877
0.0208819,0.0336401,0.00370169,34.2479
0.0082082,0.00991586,0.012951,36.3688
0.00334121,0.00952761,0.0097541,36.148
0.00680857,0.00931694,0.00884925,35.4071
0.0126302,0.0418271,0.00305489,33.6709
0.00780374,0.0394277,0.0030209,34.5597
0.00622073,0.0420513,0.00258174,34.6491
0.0108261,0.0391016,0.0021794,34.0612
0.0100519,0.036543,0.00366278,34.2672
0.0118418,0.0369738,0.00193808,33.9921
0.014285,0.0370088,0.00282116,33.6599
0.0118966,0.0344997,0.00313072,34.0011
0.0098738,0.0438233,0.00450633,33.9966
0.00426625,0.0429088,0.00464713,34.9548
0.00293318,0.0440242,0.00261352,34.9006
0.00619558,0.0389943,0.00543449,35.0106
0.0113075,0.0440961,0.00342479,33.7743
0.0112624,0.0425953,0.00352615,33.8124
0.0259762,0.0394331,0.0065057,34.9413
0.021969,0.0402999,0.00558952,34.2394
0.0217121,0.0101848,0.0126456,35.949
0.00777114,0.00634675,0.00798717,34.7994
0.00437599,0.00712988,0.0093753,35.7087
0.00307187,0.00909615,0.00667482,35.5421
0.00335306,0.0124829,0.0069919,35.8136
0.00316935,0.00793908,0.0031691,35.1229
0.00743599,0.0113586,0.00400983,34.7915
0.00869577,0.0127712,0.00220834,34.5745
0.00768685,0.0315972,0.012531,37.0762
0.00811534,0.0437679,0.00671789,34.4358
0.00415523,0.0411558,0.00671017,35.3049
0.014373,0.0118164,0.00238246,33.7877
0.013832,0.014124,0.00202207,33.8899
0.0126653,0.013088,0.00302947,33.9198
0.0120742,0.0155836,0.00256088,34.0971
0.0118342,0.00712557,0.00368682,33.8207
0.0115728,0.00758128,0.00182879,33.9756
0.0148909,0.0431732,0.00304319,33.4415
0.0151353,0.0436753,0.00158309,33.5583
0.00777534,0.0057903,0.00976432,35.0447
0.00785175,0.00758928,0.00967723,35.1485
0.0158403,0.0136246,0.00199231,33.8486
0.0163713,0.00651338,0.00310808,33.5914
0.0137667,0.00577477,0.0018965,33.7166
0.0149811,0.00673331,0.00299363,33.5859
0.00763859,0.0118451,0.0110837,36.0495
0.00467083,0.011794,0.00939112,36.1393
0.0219784,0.0311278,0.0123205,36.1994
0.00752553,0.0243179,0.0111532,36.6928
0.00351484,0.0244159,0.00714926,36.2676
0.00632839,0.0238004,0.00626133,35.6033
0.00862398,0.0241961,0.00515808,34.9323
0.00755693,0.0233607,0.00316296,35.0307
0.022067,0.0208286,0.011949,36.32
0.0186483,0.0202292,0.00313519,34.0947
0.0178513,0.00630577,0.0034085,33.6839
0.0172185,0.00679815,0.00151548,33.7668
0.0218794,0.00840121,0.012767,35.7873
0.0078669,0.0278881,0.0122599,37.0443
0.0035874,0.0307065,0.011837,37.6719
0.00415232,0.0299014,0.00972332,36.8009
0.00428139,0.0291081,0.00706964,36.088
0.00697268,0.0280327,0.00701838,35.5536
0.00660196,0.0305496,0.00722005,35.6286
0.00562444,0.0287633,0.00443168,35.4228
0.00761851,0.0305601,0.00475221,35.0383
0.00785685,0.0282516,0.00270644,34.9173
0.0275869,0.0263455,0.0107359,36.6587
0.0279069,0.0289388,0.0139292,37.7424
0.0275188,0.0288829,0.0067016,35.6038
0.0244541,0.0281552,0.00628473,35.2057
0.0219163,0.0283999,0.00679397,34.7815
0.0219144,0.00859613,0.00836885,34.6642
0.0244027,0.011617,0.00748826,35.1988
0.0268635,0.0115881,0.00574175,35.2212
0.024728,0.0096944,0.00295668,34.7245
0.0221121,0.0117228,0.00269325,34.4625
0.0276898,0.0395294,0.00356347,34.7593
0.024128,0.0421382,0.00202082,34.3387
0.0259258,0.0398615,0.00187387,34.5826
0.0218658,0.0418406,0.00282619,34.0993
0.0230078,0.038393,0.00251411,34.3665
0.0204206,0.0400456,0.00380243,33.9574
0.020371,0.0368011,0.00299264,34.0747
0.0188504,0.0353474,0.00293678,33.9104
0.0195533,0.0432157,0.00339495,33.7507
0.017554,0.0424131,0.00337923,33.5197
0.0159473,0.0419029,0.00301135,33.475
0.0164036,0.0348337,0.00252301,33.7447
0.0144876,0.0343139,0.00291357,33.7133
0.0140734,0.0329534,0.00246515,33.823
0.0168439,0.0319161,0.00276576,33.8191
0.0166985,0.041556,0.00180307,33.6059
0.0138037,0.0424618,0.00327576,33.494
0.0139458,0.0424181,0.00175194,33.6107
0.00782876,0.0297039,0.0120889,36.9131
0.0221224,0.0174124,0.0120469,36.339
0.00759652,0.0340405,0.011899,36.6397
0.00408734,0.0342284,0.00933131,36.413
0.00246467,0.0354389,0.00731694,35.9787
0.00344855,0.0344596,0.00528015,35.6027
0.00711447,0.0360742,0.00286096,34.8082
0.00919581,0.0344775,0.00499838,34.5435
0.0220308,0.0409075,0.0123034,35.3202
0.0078116,0.0425853,0.0108966,35.2648
0.0215474,0.0133479,0.00556673,34.4998
0.0201462,0.0134563,0.00353766,34.2043
0.0218603,0.0424792,0.00672998,34.1662
0.0181058,0.0135438,0.00234957,33.9658
0.0187949,0.0156805,0.00234465,34.0822
0.0186152,0.00809321,0.00373976,33.8016
0.00755828,0.0191047,0.0112565,36.6692
0.00372938,0.0202378,0.00960513,36.8698
0.00287983,0.0201752,0.00633986,36.1071
0.00613375,0.0199627,0.00608983,35.5716
0.00847463,0.0194541,0.00612778,35.0099
0.00773183,0.0204836,0.00373381,35.0045
0.0157977,0.00770885,0.00316379,33.5797
0.0157216,0.00757966,0.00181122,33.7106
0.0183375,0.0235739,0.0030719,34.0635
0.0204148,0.0261976,0.00228202,34.3479
0.0219612,0.0335227,0.0106864,35.4654
0.0276231,0.030873,0.00873442,35.9183
0.0269965,0.0322701,0.00622542,35.3402
0.0251506,0.0330025,0.00686545,35.2242
0.0249624,0.0306077,0.00670732,35.2788
0.0249977,0.0320299,0.00513965,35.0245
0.0220609,0.0318703,0.0107429,35.5876
0.0243622,0.0303619,0.00424984,34.9142
0.0224675,0.0298074,0.00335606,34.6107
0.0221067,0.0326866,0.00923021,35.1231
0.0184904,0.0304955,0.00312343,33.9755
0.00766644,0.0157483,0.0115617,36.5838
0.00401856,0.0157509,0.00585211,35.7409
0.00716227,0.0160812,0.00719014,35.4211
0.00645543,0.0159261,0.00448183,35.1913
0.00821256,0.0159806,0.0050333,34.8905
0.00863151,0.015314,0.00296283,34.6817
0.0224877,0.0379534,0.0102599,35.1398
0.0248863,0.0378952,0.0041111,34.6679
0.0214977,0.0373487,0.00524381,34.2627
0.0223404,0.0170679,0.0100614,35.6352
0.0245461,0.0180315,0.00699757,35.3744
0.0248245,0.0202311,0.007097,35.4686
0.0238144,0.0190475,0.00435707,34.9494
0.0207507,0.0198814,0.00437975,34.4197
0.022141,0.0174842,0.003093,34.6115
0.0219823,0.0151879,0.00925148,35.235
0.00756808,0.0390111,0.0111838,35.8343
0.02214,0.0370874,0.0122097,35.7662
0.0221419,0.0125673,0.0106874,35.5636
0.0262678,0.0116789,0.00927481,35.8252
0.0221026,0.0196966,0.0106634,35.8246
0.0222142,0.021018,0.0106921,35.8721
0.0219647,0.0183906,0.0105673,35.7337
0.0218629,0.0191884,0.0118092,36.2074
0.0221391,0.019288,0.00924664,35.3865
0.0203884,0.0224075,0.00316726,34.3679
0.0235789,0.0210689,0.00233723,34.8296
0.0221028,0.0224897,0.0109669,35.9158
0.0267404,0.0241055,0.00753572,35.7876
0.0277739,0.0264849,0.00816951,35.9641
0.0272664,0.0237656,0.00477477,35.3847
0.0246116,0.0251515,0.00564925,35.19
0.0249797,0.0239755,0.00250141,34.9856
0.0222237,0.0240572,0.00402079,34.6876
0.0225147,0.0266059,0.00456422,34.736
0.0220471,0.0227659,0.00861834,35.1979
0.0222542,0.0146561,0.0109131,35.8
0.0222328,0.0256486,0.0106981,35.826
0.0233449,0.0261229,0.00224142,34.7595
0.0122342,0.0309281,0.00225917,34.0934
0.00779273,0.0283567,0.0105196,36.31
0.00908634,0.0305387,0.00264526,34.645
0.009927,0.0246223,0.00217929,34.5582
0.00379589,0.0373453,0.00311149,35.1809
0.0109423,0.0408033,0.00372602,33.9233
0.0113828,0.0394805,0.00393382,33.8748
0.0223717,0.0359034,0.0102055,35.2646
0.0107354,0.00825725,0.0039769,34.0313
0.0220997,0.0106019,0.0102459,35.2554
0.0167082,0.0156821,0.00225324,33.8827
0.0146797,0.0161662,0.00178786,33.9132
0.0168227,0.0173696,0.00258248,33.886
0.0174788,0.0104726,0.00333793,33.7504
0.0169292,0.00887838,0.00327619,33.6542
0.00776999,0.0315533,0.0106477,36.2414
0.0157433,0.0102273,0.0029589,33.664
0.0148247,0.0098631,0.00141848,33.7923
0.00908308,0.0406726,0.00530131,34.3073
0.00440384,0.0366538,0.00639507,35.5112
0.00838538,0.0392623,0.00663811,34.6289
0.0222991,0.040118,0.0101979,34.9039
0.022768,0.0341227,0.00946218,35.2649
0.00343548,0.0322751,0.00723626,36.0749
0.00590276,0.0300589,0.00231949,35.1847
0.00722113,0.0326883,0.00298838,34.9251
0.0218999,0.0203531,0.00971748,35.4583
0.0223098,0.0215698,0.00955066,35.5327
0.0222268,0.0208157,0.00814677,35.1646
0.0224796,0.0312761,0.00939392,35.3284
0.0223779,0.0298687,0.0081172,35.0628
0.024255,0.0281364,0.00322947,34.8777
0.0219541,0.0278852,0.00325645,34.5661
0.0220466,0.0127825,0.00780781,34.8414
0.00771858,0.0392448,0.00894541,35.153
0.00594815,0.0383157,0.0101192,35.9253
0.00760033,0.0368751,0.00997032,35.6707
0.0153664,0.0382624,0.00293215,33.5769
0.0152953,0.0395671,0.00312267,33.5196
0.0151275,0.0394997,0.00162327,33.6665
0.00773601,0.0261649,0.00858277,35.7294
0.00320273,0.0268042,0.00734618,36.3327
0.00349235,0.0272318,0.0044976,35.7332
0.00585495,0.0262194,0.00499869,35.5018
0.0218121,0.019119,0.00760908,34.9282
0.0234561,0.0190085,0.00834964,35.4665
0.00749883,0.0173786,0.0094774,35.9395
0.00492259,0.017222,0.00328778,35.3662
0.00783668,0.0176842,0.00306458,34.9032
0.00768123,0.0320972,0.00878165,35.625
0.0123577,0.0200632,0.00225086,34.1461
0.00738928,0.0227238,0.00862695,35.8496
0.00301618,0.0221884,0.00496004,35.8577
0.00590517,0.0216927,0.00270854,35.2798
0.00977588,0.0198472,0.00278151,34.5706
0.0127213,0.0398376,0.00308614,33.7155
0.01333,0.0404033,0.00154554,33.7341
0.0145501,0.018505,0.0023834,33.9094
0.021946,0.0317534,0.00779322,34.8276
0.0231267,0.0323921,0.00361025,34.6342
0.0226014,0.0354463,0.00349198,34.45
0.022068,0.0336298,0.00763115,34.7526
0.0189293,0.0326921,0.00304342,34.0044
0.0211911,0.0322554,0.00662886,34.4639
0.00377933,0.0118747,0.00389188,35.3228
0.0139162,0.0101655,0.00294076,33.7183
0.0225246,0.0398039,0.00800328,34.5777
0.0263385,0.0163074,0.00676711,35.529
0.0250427,0.0152986,0.00252849,34.9234
0.0224871,0.0144694,0.00345682,34.6087
0.0218614,0.0163585,0.00854661,35.0652
0.00759888,0.0144518,0.00925849,35.6812
0.0122451,0.0176611,0.0028941,34.0809
0.0125782,0.0111802,0.00334742,33.8413
0.0222785,0.035624,0.00797299,34.7662
0.0278244,0.0345957,0.00395633,35.025
0.0249097,0.0345845,0.00500138,34.8983
0.025348,0.035098,0.00227923,34.7474
0.0267769,0.0218083,0.00301147,35.1867
0.0256501,0.0202852,0.00440192,35.1947
0.021449,0.0219215,0.00681617,34.73
0.0210549,0.0250176,0.00593733,34.5405
0.00951374,0.0300778,0.00537182,34.6206
0.00784677,0.0204345,0.00798142,35.5356
0.00302195,0.0204282,0.00292933,35.6117
0.00568959,0.0194422,0.00275825,35.2651
0.0157923,0.0364835,0.00319825,33.5968
0.0165274,0.0195674,0.00221646,33.9375
0.014573,0.0206551,0.00229738,33.9587
0.0190842,0.0178979,0.0025465,34.1573
0.0223598,0.0173574,0.00749532,35.028
0.0143623,0.0131919,0.0030437,33.7408
0.0169406,0.0375264,0.00332948,33.6077
0.0183796,0.0370378,0.00390028,33.7283
0.0194327,0.038053,0.00426747,33.8365
0.0276479,0.0372311,0.00233095,34.8074
0.0181291,0.0376568,0.00265758,33.7772
0.0115705,0.0121664,0.00381156,34.0056
0.00778847,0.024442,0.0079839,35.5916
0.00348766,0.0245994,0.0046981,35.8281
0.00243398,0.0244144,0.00231514,35.6415
0.00831159,0.0254853,0.00643363,35.1414
0.0273394,0.0119353,0.00253371,34.9968
0.019185,0.0114234,0.00381508,33.9746
0.0135928,0.0383942,0.00203364,33.7434
0.00974729,0.0390486,0.00475734,34.2175
0.0113417,0.0380097,0.00388277,33.942
0.00255227,0.0161917,0.00278864,35.5126
0.00851432,0.0151138,0.0066511,34.9244
0.0102199,0.0166362,0.00416612,34.3999
0.0213216,0.0181799,0.00588891,34.5972
0.0260835,0.018046,0.00513466,35.3018
0.00834307,0.0102274,0.00678634,34.7338
0.0270963,0.0263137,0.00562164,35.4578
0.0278219,0.0238931,0.0020786,35.185
0.00981063,0.018883,0.00454163,34.5576
0.0132166,0.0352571,0.00337873,33.7589
0.0139044,0.0361788,0.00338936,33.6588
0.00833663,0.0312508,0.00672847,35.0524
0.00904058,0.0312311,0.00548555,34.7303
0.00971702,0.0313885,0.00440581,34.5237
0.0211641,0.0203229,0.00640951,34.6146
0.00841672,0.0233989,0.00697247,35.1958
0.0100033,0.0231892,0.00445188,34.5411
0.00875976,0.0274277,0.00660339,34.9998
0.00297602,0.0284216,0.00223158,35.553
0.00858247,0.029352,0.00662924,35.0258
0.0095368,0.0287135,0.00562156,34.6585
0.00985495,0.0275828,0.00475511,34.5697
0.00867539,0.0134714,0.0067386,34.8021
0.0081885,0.0119793,0.00655003,34.8437
0.00965507,0.0126294,0.00472271,34.4027
0.00772509,0.0339192,0.00726497,35.1925
0.00349182,0.0341506,0.00267062,35.3532
0.00870323,0.0353942,0.00663568,34.7598
0.0125775,0.0366538,0.00329239,33.8091
0.0268477,0.0296571,0.00440304,35.2041
0.0252555,0.0300144,0.00194474,34.902
0.0198201,0.0251743,0.00420719,34.2353
0.0101444,0.0254425,0.00439476,34.4928
0.0190335,0.0151084,0.0041525,34.0085
0.0211854,0.0332814,0.00560307,34.3632
0.0172058,0.0358907,0.0034072,33.6761
0.0148006,0.0356066,0.00294561,33.6692
0.0138571,0.0356544,0.00160839,33.8309
0.0121666,0.0248472,0.00297753,34.1247
0.010936,0.0204213,0.00392834,34.3034
0.00953882,0.0211518,0.00461111,34.6561
0.0193098,0.0167474,0.00431113,34.0875
0.00943694,0.0293066,0.00406496,34.6281
0.0201396,0.0351831,0.00482849,34.0593
0.0171912,0.0148643,0.00332385,33.8036
0.0109096,0.0303288,0.00376372,34.2737
0.0157409,0.0333192,0.00285936,33.7257
0.0151998,0.0147836,0.00297326,33.7523
0.0136078,0.0142504,0.00328869,33.7947
0.0165267,0.0222992,0.00253523,33.8867
0.0126337,0.0222146,0.00293286,34.0394
0.0137943,0.0154653,0.00310901,33.8299
0.0178461,0.0162098,0.00356252,33.8825
0.0113623,0.0190436,0.00360895,34.2233
0.0179527,0.034264,0.00352038,33.784
0.0130556,0.0292874,0.00290555,33.964
0.0180001,0.0263366,0.00327622,33.975
0.0200171,0.0235603,0.00478207,34.2698
0.0115397,0.0320883,0.00389136,34.08
0.0172808,0.0333693,0.00328776,33.7589
0.0177414,0.033828,0.0017343,33.8956
0.0152693,0.0303261,0.00221606,33.8531
0.0156053,0.0335654,0.00126178,33.8539
0.0158933,0.0252774,0.00226894,33.8938
0.0129969,0.0187612,0.00339766,33.9389
0.0134284,0.0276418,0.00292298,33.9218
0.015108,0.0172406,0.00313837,33.7853
0.0138666,0.0170742,0.00323587,33.8438
0.0208913,0.031259,0.00326209,34.3217
0.0202248,0.0290755,0.00382212,34.2593
0.0209821,0.0441005,0.00397297,33.9111
0.0208133,0.042723,0.00517413,33.9141
0.0201312,0.0100931,0.00515205,34.0656
0.0206859,0.0113116,0.00597021,34.2509
0.0202837,0.0178491,0.00441246,34.3095
0.0201295,0.0270673,0.00451492,34.2556
0.0209731,0.0232569,0.00594835,34.5354
0.0211318,0.0315075,0.00525434,34.3923
0.0197596,0.0307541,0.00453466,34.1134
0.0214214,0.0276227,0.00564262,34.5843
0.0213331,0.0286605,0.00498006,34.5038
0.019991,0.0323472,0.00493549,34.1106
0.0208354,0.0167984,0.00522294,34.4183
0.0231476,0.0290803,0.00502098,34.8285
0.0230194,0.0296196,0.00641876,34.9456
0.0217788,0.0220525,0.00490376,34.6644
0.0216282,0.0300831,0.00528944,34.5342
0.0205662,0.0115254,0.00453886,34.2165
0.022525,0.0278341,0.00572785,34.808
0.0287711,0.0485871,0.0126586,35.353
0.0289963,0.016362,0.0190063,40.8401
0.00811068,0.0489611,0.00828631,34.3876
0.02163,0.000719833,0.00909491,34.3643
0.0195807,0.000938941,0.0154087,35.2678
0.0289206,0.0118826,0.0189272,40.1641
0.00776981,0.0022866,0.00202677,34.4202
0.0181021,0.0491467,0.0161811,34.9086
0.0288365,0.0209745,0.0189629,40.8621
0.0288795,0.0338825,0.0187528,39.7797
0.0289257,0.0296625,0.0189048,40.3572
0.0212481,0.0491178,0.00746465,33.8793
0.0144386,0.000955872,0.0167878,35.3201
0.00163519,0.0485172,0.00764616,35.1966
0.0107062,0.0491419,0.00451326,33.7321
0.00838395,0.00138688,0.00757192,34.4192
0.0226224,0.00125227,0.0015549,34.2795
0.00132415,0.00818858,0.0186638,38.7055
0.000934454,0.0338289,0.0189313,41.987
0.000801406,0.0372575,0.0190198,41.0977
0.0202816,0.00103346,0.00559639,33.8785
0.0211256,0.0010941,0.0136729,35.1357
0.000674893,0.0169564,0.0189596,42.3203
0.00136321,0.0109741,0.0185747,40.2516
0.0291087,0.0360036,0.0188516,39.5006
0.00815898,0.0491706,0.0106667,34.6883
0.0127172,0.00144366,0.0185577,35.7611
0.00879784,0.000957693,0.0129644,35.1964
0.00222577,0.0475065,0.0176554,36.5738
0.00109749,0.042625,0.0186565,38.0669
0.0106753,0.00147325,0.015544,35.4616
0.0179032,0.00156537,0.00168839,33.7434
0.017381,0.00137196,0.0187847,35.6859
0.000642328,0.0190515,0.0191536,42.8217
0.0195694,0.0487268,0.00471323,33.5695
0.0289433,0.0256409,0.0189795,40.6908
0.0286725,0.00819998,0.0186462,38.1917
0.0174594,0.000823864,0.0161728,35.2145
0.0288956,0.0317078,0.0189511,40.1826
0.0209125,0.0491209,0.00609768,33.784
0.0289278,0.0276501,0.0189345,40.5348
0.0289285,0.023604,0.0189419,40.7608
0.0109316,0.049143,0.0153474,35.0934
0.00965439,0.00139273,0.0142516,35.3337
0.0129436,0.0487452,0.0187022,35.4182
0.00828473,0.000789181,0.011399,34.9742
0.0289867,0.0184127,0.0189254,40.8565
0.0197585,0.00121846,0.0044631,33.8182
0.0142215,0.000676595,0.0034602,33.4759
0.0216668,0.000764605,0.0103868,34.5564
0.019742,0.0487927,0.0153232,34.898
0.0287827,0.0390782,0.0188419,38.6544
0.0143192,0.0490574,0.0167453,34.9991
